id,station_id,timestamp,fuel_type,price,latitude,longitude,previous_price
2026-03-19T14:11:01.252752,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.259
2026-03-19T14:11:01.252752,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.259
2026-03-19T14:11:01.252752,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.289
2026-03-19T14:11:01.252752,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.289
2026-03-19T15:11:50.646049,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,e5,2.089
2026-03-19T15:11:50.646049,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.104
2026-03-19T15:11:50.646049,1243863,JET GIESSEN,JET,GIESSEN,e5,2.109
2026-03-19T15:11:50.646049,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.109
2026-03-19T15:11:50.646049,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.109
2026-03-19T15:11:50.646049,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.109
2026-03-19T15:11:50.646049,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.119
2026-03-19T15:11:50.646049,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.119
2026-03-19T15:11:50.646049,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.119
2026-03-19T15:11:50.646049,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.119
2026-03-19T15:11:50.646049,1806060,Q1 Lollar,Q1,Lollar,e5,2.129
2026-03-19T15:11:50.646049,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.129
2026-03-19T15:11:50.646049,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.179
2026-03-19T15:11:50.646049,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.189
2026-03-19T15:11:50.646049,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.044
2026-03-19T15:11:50.646049,1243863,JET GIESSEN,JET,GIESSEN,e10,2.049
2026-03-19T15:11:50.646049,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.049
2026-03-19T15:11:50.646049,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.049
2026-03-19T15:11:50.646049,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.049
2026-03-19T15:11:50.646049,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.059
2026-03-19T15:11:50.646049,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.059
2026-03-19T15:11:50.646049,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.059
2026-03-19T15:11:50.646049,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.059
2026-03-19T15:11:50.646049,1806060,Q1 Lollar,Q1,Lollar,e10,2.069
2026-03-19T15:11:50.646049,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.069
2026-03-19T15:11:50.646049,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.119
2026-03-19T15:11:50.646049,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.129
2026-03-19T15:11:50.646049,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.044
2026-03-19T15:11:50.646049,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.049
2026-03-19T15:11:50.646049,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.049
2026-03-19T15:11:50.646049,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.049
2026-03-19T15:11:50.646049,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.049
2026-03-19T15:11:50.646049,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.059
2026-03-19T15:11:50.646049,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.059
2026-03-19T15:11:50.646049,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.059
2026-03-19T15:11:50.646049,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.059
2026-03-19T15:11:50.646049,1806060,Q1 Lollar,Q1,Lollar,e5p,2.069
2026-03-19T15:11:50.646049,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.069
2026-03-19T15:11:50.646049,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.119
2026-03-19T15:11:50.646049,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.129
2026-03-19T15:11:50.646049,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,diesel,2.129
2026-03-19T15:11:50.646049,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.154
2026-03-19T15:11:50.646049,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.179
2026-03-19T15:11:50.646049,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.179
2026-03-19T15:11:50.646049,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.189
2026-03-19T15:11:50.646049,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.189
2026-03-19T15:11:50.646049,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,diesel,2.199
2026-03-19T15:11:50.646049,1806060,Q1 Lollar,Q1,Lollar,diesel,2.209
2026-03-19T15:11:50.646049,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.239
2026-03-19T15:11:50.646049,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.249
2026-03-19T15:11:50.646049,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.279
2026-03-19T15:11:50.646049,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.289
2026-03-19T15:11:50.646049,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.289
2026-03-19T15:11:50.646049,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.289
2026-03-19T16:28:47.598442,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,e5,2.089
2026-03-19T16:28:47.598442,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.104
2026-03-19T16:28:47.598442,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.109
2026-03-19T16:28:47.598442,1243863,JET GIESSEN,JET,GIESSEN,e5,2.119
2026-03-19T16:28:47.598442,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.119
2026-03-19T16:28:47.598442,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.119
2026-03-19T16:28:47.598442,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.119
2026-03-19T16:28:47.598442,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.119
2026-03-19T16:28:47.598442,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.129
2026-03-19T16:28:47.598442,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.129
2026-03-19T16:28:47.598442,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.129
2026-03-19T16:28:47.598442,1806060,Q1 Lollar,Q1,Lollar,e5,2.139
2026-03-19T16:28:47.598442,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.139
2026-03-19T16:28:47.598442,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.139
2026-03-19T16:28:47.598442,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.044
2026-03-19T16:28:47.598442,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.049
2026-03-19T16:28:47.598442,1243863,JET GIESSEN,JET,GIESSEN,e10,2.059
2026-03-19T16:28:47.598442,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.059
2026-03-19T16:28:47.598442,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.059
2026-03-19T16:28:47.598442,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.059
2026-03-19T16:28:47.598442,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.059
2026-03-19T16:28:47.598442,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.069
2026-03-19T16:28:47.598442,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.069
2026-03-19T16:28:47.598442,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.069
2026-03-19T16:28:47.598442,1806060,Q1 Lollar,Q1,Lollar,e10,2.079
2026-03-19T16:28:47.598442,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.079
2026-03-19T16:28:47.598442,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.079
2026-03-19T16:28:47.598442,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.044
2026-03-19T16:28:47.598442,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.049
2026-03-19T16:28:47.598442,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.059
2026-03-19T16:28:47.598442,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.059
2026-03-19T16:28:47.598442,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.059
2026-03-19T16:28:47.598442,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.059
2026-03-19T16:28:47.598442,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.059
2026-03-19T16:28:47.598442,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.069
2026-03-19T16:28:47.598442,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.069
2026-03-19T16:28:47.598442,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.069
2026-03-19T16:28:47.598442,1806060,Q1 Lollar,Q1,Lollar,e5p,2.079
2026-03-19T16:28:47.598442,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.079
2026-03-19T16:28:47.598442,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.079
2026-03-19T16:28:47.598442,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,diesel,2.129
2026-03-19T16:28:47.598442,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.154
2026-03-19T16:28:47.598442,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.189
2026-03-19T16:28:47.598442,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.189
2026-03-19T16:28:47.598442,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.189
2026-03-19T16:28:47.598442,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.189
2026-03-19T16:28:47.598442,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,diesel,2.209
2026-03-19T16:28:47.598442,1806060,Q1 Lollar,Q1,Lollar,diesel,2.219
2026-03-19T16:28:47.598442,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.239
2026-03-19T16:28:47.598442,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.249
2026-03-19T16:28:47.598442,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.249
2026-03-19T16:28:47.598442,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.279
2026-03-19T16:28:47.598442,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.279
2026-03-19T16:28:47.598442,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.289
2026-03-19T17:33:25.833929,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,e5,2.089
2026-03-19T17:33:25.833929,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.104
2026-03-19T17:33:25.833929,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.109
2026-03-19T17:33:25.833929,1806060,Q1 Lollar,Q1,Lollar,e5,2.109
2026-03-19T17:33:25.833929,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.109
2026-03-19T17:33:25.833929,1243863,JET GIESSEN,JET,GIESSEN,e5,2.119
2026-03-19T17:33:25.833929,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.119
2026-03-19T17:33:25.833929,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.119
2026-03-19T17:33:25.833929,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.119
2026-03-19T17:33:25.833929,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.119
2026-03-19T17:33:25.833929,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.119
2026-03-19T17:33:25.833929,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.119
2026-03-19T17:33:25.833929,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.139
2026-03-19T17:33:25.833929,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.179
2026-03-19T17:33:25.833929,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.044
2026-03-19T17:33:25.833929,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.049
2026-03-19T17:33:25.833929,1806060,Q1 Lollar,Q1,Lollar,e10,2.049
2026-03-19T17:33:25.833929,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.049
2026-03-19T17:33:25.833929,1243863,JET GIESSEN,JET,GIESSEN,e10,2.059
2026-03-19T17:33:25.833929,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.059
2026-03-19T17:33:25.833929,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.059
2026-03-19T17:33:25.833929,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.059
2026-03-19T17:33:25.833929,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.059
2026-03-19T17:33:25.833929,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.059
2026-03-19T17:33:25.833929,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.059
2026-03-19T17:33:25.833929,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.079
2026-03-19T17:33:25.833929,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.119
2026-03-19T17:33:25.833929,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.044
2026-03-19T17:33:25.833929,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.049
2026-03-19T17:33:25.833929,1806060,Q1 Lollar,Q1,Lollar,e5p,2.049
2026-03-19T17:33:25.833929,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.049
2026-03-19T17:33:25.833929,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.059
2026-03-19T17:33:25.833929,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.059
2026-03-19T17:33:25.833929,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.059
2026-03-19T17:33:25.833929,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.059
2026-03-19T17:33:25.833929,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.059
2026-03-19T17:33:25.833929,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.059
2026-03-19T17:33:25.833929,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.059
2026-03-19T17:33:25.833929,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.079
2026-03-19T17:33:25.833929,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.119
2026-03-19T17:33:25.833929,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,diesel,2.129
2026-03-19T17:33:25.833929,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.154
2026-03-19T17:33:25.833929,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.189
2026-03-19T17:33:25.833929,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.189
2026-03-19T17:33:25.833929,1806060,Q1 Lollar,Q1,Lollar,diesel,2.189
2026-03-19T17:33:25.833929,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.189
2026-03-19T17:33:25.833929,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.189
2026-03-19T17:33:25.833929,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,diesel,2.189
2026-03-19T17:33:25.833929,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.219
2026-03-19T17:33:25.833929,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.239
2026-03-19T17:33:25.833929,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.249
2026-03-19T17:33:25.833929,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.249
2026-03-19T17:33:25.833929,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.289
2026-03-19T17:33:25.833929,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.299
2026-03-19T18:54:49.606536,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.104
2026-03-19T18:54:49.606536,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.109
2026-03-19T18:54:49.606536,1806060,Q1 Lollar,Q1,Lollar,e5,2.109
2026-03-19T18:54:49.606536,1243863,JET GIESSEN,JET,GIESSEN,e5,2.119
2026-03-19T18:54:49.606536,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.119
2026-03-19T18:54:49.606536,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.119
2026-03-19T18:54:49.606536,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.119
2026-03-19T18:54:49.606536,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.119
2026-03-19T18:54:49.606536,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.119
2026-03-19T18:54:49.606536,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.119
2026-03-19T18:54:49.606536,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.119
2026-03-19T18:54:49.606536,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.129
2026-03-19T18:54:49.606536,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.129
2026-03-19T18:54:49.606536,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.044
2026-03-19T18:54:49.606536,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.049
2026-03-19T18:54:49.606536,1806060,Q1 Lollar,Q1,Lollar,e10,2.049
2026-03-19T18:54:49.606536,1243863,JET GIESSEN,JET,GIESSEN,e10,2.059
2026-03-19T18:54:49.606536,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.059
2026-03-19T18:54:49.606536,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.059
2026-03-19T18:54:49.606536,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.059
2026-03-19T18:54:49.606536,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.059
2026-03-19T18:54:49.606536,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.059
2026-03-19T18:54:49.606536,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.059
2026-03-19T18:54:49.606536,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.059
2026-03-19T18:54:49.606536,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.069
2026-03-19T18:54:49.606536,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.069
2026-03-19T18:54:49.606536,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.044
2026-03-19T18:54:49.606536,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.049
2026-03-19T18:54:49.606536,1806060,Q1 Lollar,Q1,Lollar,e5p,2.049
2026-03-19T18:54:49.606536,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.059
2026-03-19T18:54:49.606536,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.059
2026-03-19T18:54:49.606536,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.059
2026-03-19T18:54:49.606536,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.059
2026-03-19T18:54:49.606536,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.059
2026-03-19T18:54:49.606536,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.059
2026-03-19T18:54:49.606536,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.059
2026-03-19T18:54:49.606536,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.059
2026-03-19T18:54:49.606536,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.069
2026-03-19T18:54:49.606536,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.069
2026-03-19T18:54:49.606536,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.154
2026-03-19T18:54:49.606536,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.189
2026-03-19T18:54:49.606536,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.189
2026-03-19T18:54:49.606536,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.189
2026-03-19T18:54:49.606536,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.189
2026-03-19T18:54:49.606536,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,diesel,2.189
2026-03-19T18:54:49.606536,1806060,Q1 Lollar,Q1,Lollar,diesel,2.199
2026-03-19T18:54:49.606536,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.239
2026-03-19T18:54:49.606536,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.249
2026-03-19T18:54:49.606536,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.249
2026-03-19T18:54:49.606536,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.249
2026-03-19T18:54:49.606536,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.289
2026-03-19T18:54:49.606536,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.299
2026-03-19T19:44:28.943832,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.104
2026-03-19T19:44:28.943832,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.109
2026-03-19T19:44:28.943832,1806060,Q1 Lollar,Q1,Lollar,e5,2.109
2026-03-19T19:44:28.943832,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.119
2026-03-19T19:44:28.943832,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.119
2026-03-19T19:44:28.943832,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.119
2026-03-19T19:44:28.943832,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.129
2026-03-19T19:44:28.943832,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.139
2026-03-19T19:44:28.943832,1243863,JET GIESSEN,JET,GIESSEN,e5,2.149
2026-03-19T19:44:28.943832,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.149
2026-03-19T19:44:28.943832,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.149
2026-03-19T19:44:28.943832,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.149
2026-03-19T19:44:28.943832,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.189
2026-03-19T19:44:28.943832,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.044
2026-03-19T19:44:28.943832,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.049
2026-03-19T19:44:28.943832,1806060,Q1 Lollar,Q1,Lollar,e10,2.049
2026-03-19T19:44:28.943832,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.059
2026-03-19T19:44:28.943832,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.059
2026-03-19T19:44:28.943832,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.059
2026-03-19T19:44:28.943832,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.069
2026-03-19T19:44:28.943832,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.079
2026-03-19T19:44:28.943832,1243863,JET GIESSEN,JET,GIESSEN,e10,2.089
2026-03-19T19:44:28.943832,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.089
2026-03-19T19:44:28.943832,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.089
2026-03-19T19:44:28.943832,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.089
2026-03-19T19:44:28.943832,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.129
2026-03-19T19:44:28.943832,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.044
2026-03-19T19:44:28.943832,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.049
2026-03-19T19:44:28.943832,1806060,Q1 Lollar,Q1,Lollar,e5p,2.049
2026-03-19T19:44:28.943832,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.059
2026-03-19T19:44:28.943832,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.059
2026-03-19T19:44:28.943832,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.059
2026-03-19T19:44:28.943832,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.069
2026-03-19T19:44:28.943832,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.079
